program	description	title	author	real_name	source_url	kind	section	tags	collection	series
simulation/kon-tiki-lunolet-3.txt	simulation/kon-tiki-lunolet-3.md	Kon-Tiki: Lunolet-3	Михаил Пухов		https://web.archive.org/web/20110926113753id_/http://epizodsspace.no-ip.org/bibl/tm/1985/9/put.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-lunolet-4.txt	simulation/kon-tiki-lunolet-4.md	Kon-Tiki: Lunolet-4	Михаил Пухов		https://web.archive.org/web/20110926111035id_/http://epizodsspace.no-ip.org/bibl/tm/1986/1/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-lunolet-d-original.txt	simulation/kon-tiki-lunolet-d-original.md	Kon-Tiki: Lunolet-D (TM original)	Михаил Пухов		https://web.archive.org/web/20120614121053id_/http://epizodsspace.no-ip.org/bibl/tm/1987/6/bez_ostanova.html	game	simulation	original;space		kon-tiki
simulation/kon-tiki-mascon.txt	simulation/kon-tiki-mascon.md	Kon-Tiki: Mascon	Михаил Пухов		https://web.archive.org/web/20110926113753id_/http://epizodsspace.no-ip.org/bibl/tm/1985/9/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-mesto-pod-solntsem.txt	simulation/kon-tiki-mesto-pod-solntsem.md	Kon-Tiki: Mesto pod Solntsem	Михаил Пухов		https://web.archive.org/web/20110924184544id_/http://epizodsspace.no-ip.org/bibl/tm/1985/10/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-mr-2.txt	simulation/kon-tiki-mr-2.md	Kon-Tiki: MR-2	Михаил Пухов		https://web.archive.org/web/20150804232121id_/http://epizodsspace.no-ip.org/bibl/tm/1987/2/polet.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kon-tiki-os-1.txt	simulation/kon-tiki-os-1.md	Kon-Tiki: OS-1	Михаил Пухов		https://web.archive.org/web/20110924184544id_/http://epizodsspace.no-ip.org/bibl/tm/1985/10/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-os-2-buffer.txt	simulation/kon-tiki-os-2-buffer.md	Kon-Tiki: OS-2 Buffer	Михаил Пухов		https://web.archive.org/web/20110926093055id_/http://epizodsspace.no-ip.org/bibl/tm/1985/11/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-os-2.txt	simulation/kon-tiki-os-2.md	Kon-Tiki: OS-2	Михаил Пухов		https://web.archive.org/web/20110926093055id_/http://epizodsspace.no-ip.org/bibl/tm/1985/11/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-os-3.txt	simulation/kon-tiki-os-3.md	Kon-Tiki: OS-3	Михаил Пухов		https://web.archive.org/web/20110926093055id_/http://epizodsspace.no-ip.org/bibl/tm/1985/11/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-peak.txt	simulation/kon-tiki-peak.md	Kon-Tiki: Peak	Михаил Пухов		https://web.archive.org/web/20110926113753id_/http://epizodsspace.no-ip.org/bibl/tm/1985/9/put.html	game	simulation	space		kon-tiki
simulation/kon-tiki-pk-1.txt	simulation/kon-tiki-pk-1.md	Kon-Tiki: PK-1	Михаил Пухов		https://web.archive.org/web/20110924184553id_/http://epizodsspace.no-ip.org/bibl/tm/1985/7/put.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	kon-tiki
simulation/kooperativnoe-kafe-2.txt	simulation/kooperativnoe-kafe-2.md	kooperativnoe kafe 2			https://sergeanvarov.github.io/russian/mk61/games/%D0%BA%D0%BE%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B5%20%D0%BA%D0%B0%D1%84%D0%B5%202/%D0%BA%D0%BE%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B5%20%D0%BA%D0%B0%D1%84%D0%B5%202.html	game	simulation	economy;management	anvarov	cooperative-cafe
simulation/kooperativnoe-kafe.txt	simulation/kooperativnoe-kafe.md	kooperativnoe kafe			https://sergeanvarov.github.io/russian/mk61/games/%D0%BA%D0%BE%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B5%20%D0%BA%D0%B0%D1%84%D0%B5/%D0%BA%D0%BE%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B5%20%D0%BA%D0%B0%D1%84%D0%B5.html	game	simulation	economy;management	anvarov	cooperative-cafe
simulation/kosmicheskaya-stantsiya.txt	simulation/kosmicheskaya-stantsiya.md	kosmicheskaya stantsiya	Сергей Чурсанов	Евгений Кузниченко	https://lordbss.narod.ru/pmk168.html	game	simulation	classic;space	lordbss	
simulation/kosmicheskiy-kurer.txt	simulation/kosmicheskiy-kurer.md	kosmicheskiy kurer	В. Масенков, Михаил Лялин		https://lordbss.narod.ru/pmk114.html	game	simulation	classic;space	lordbss	
simulation/kosmicheskiy-perelet-dolgushin-notebook.txt	simulation/kosmicheskiy-perelet-dolgushin-notebook.md	Космический перелёт	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (8).jpg; Рисунок (9).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript;space	dolgushin-notebook	
simulation/lunar-landing.txt	simulation/lunar-landing.md	Lunar Landing	Ярослав Садовский	Евгений Кузниченко	https://lordbss.narod.ru/pmk38.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	lunar-landing
simulation/lunolet-1.txt	simulation/lunolet-1.md	Lunolet-1	illi4		https://habr.com/ru/articles/125484/	game	simulation	space		lunar-landing
simulation/lunolet-3.txt	simulation/lunolet-3.md	Lunolet-3	illi4		https://habr.com/ru/articles/125484/	game	simulation	space		lunar-landing
simulation/lunolet-d.txt	simulation/lunolet-d.md	Lunolet-D	illi4		https://habr.com/ru/articles/125484/	game	simulation	space		lunar-landing
simulation/lunolyot-1.txt	simulation/lunolyot-1.md	lunolyot-1			https://sergeanvarov.github.io/russian/mk61/games/%D0%BB%D1%83%D0%BD%D0%BE%D0%BB%D1%91%D1%82-1/%D0%BB%D1%83%D0%BD%D0%BE%D0%BB%D1%91%D1%82-1.html	game	simulation	classic;magazine;space	tekhnika-molodezhi	lunar-landing
simulation/lunolyot-2.txt	simulation/lunolyot-2.md	lunolyot 2			http://mk.semico.ru/prog/mk/lunolet/lun2.mkp	game	simulation	space		lunar-landing
simulation/lunolyot-d.txt	simulation/lunolyot-d.md	lunolyot-d	Dariy Akselrod		Tekhnika Molodezhi No. 6, 1987 (KEI), mirrored at https://monatkodenis.blogspot.com/2014/01/blog-post.html	game	simulation	space		lunar-landing
simulation/manager-dolgushin-notebook.txt	simulation/manager-dolgushin-notebook.md	MANAGER	автор неизвестен; редакция Александра Долгушина		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (51).jpg; Рисунок (52).jpg; Рисунок (97).jpg: указание редакции	game	simulation	economy;management;manuscript	dolgushin-notebook	
simulation/menedzher-lordbss.txt	simulation/menedzher-lordbss.md	menedzher	Олег Хажинский	Евгений Кузниченко	https://lordbss.narod.ru/pmk173.html	game	simulation	classic;economy;management	lordbss	
simulation/menedzher-renat-notebook-2.txt	simulation/menedzher-renat-notebook-2.md	МЕНЕДЖЕР	автор неизвестен		ручная перепечатка пользователя из тетради Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (6).jpg	game	simulation	economy;management;manuscript	renat-menkov-notebook	
simulation/menedzher.txt	simulation/menedzher.md	menedzher	А. Цященко, Александер Крючков		https://lordbss.narod.ru/pmk176.html	game	simulation	classic;economy;management	lordbss	
simulation/morskoe-puteshestvie-dolgushin-notebook.txt	simulation/morskoe-puteshestvie-dolgushin-notebook.md	Морское путешествие	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (12).jpg; Рисунок (13).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript;naval	dolgushin-notebook	
simulation/na-gorizonte-kit.txt	simulation/na-gorizonte-kit.md	Whale on the Horizon	Boris Labutin		https://img-fotki.yandex.ru/get/26767/137106206.6d5/0_1d841a_ca6e932d_orig	game	simulation			
simulation/neboskryob.txt	simulation/neboskryob.md	neboskryob	Владимир Трофимчук	Евгений Кузниченко	https://lordbss.narod.ru/pmk224.html	game	simulation	classic	lordbss	
simulation/opasnyy-reys.txt	simulation/opasnyy-reys.md	Опасный рейс	автор неизвестен		http://arbinada.ddns.net/pmk-files/magazines/%D0%9D%D0%B0%D1%83%D0%BA%D0%B0%20%D0%B8%20%D0%B6%D0%B8%D0%B7%D0%BD%D1%8C%20%D0%9F%D0%9C%D0%9A.zip	game	simulation			
simulation/ostrov-kolkhoz.txt	simulation/ostrov-kolkhoz.md	ostrov	Владимир Алексеев	Евгений Кузниченко	https://lordbss.narod.ru/pmk243.html	game	simulation	classic;economy;magazine;management	tekhnika-molodezhi	
simulation/playboy.txt	simulation/playboy.md	Playboy	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk177.html	game	simulation	classic;military	lordbss	
simulation/podvodnye-apparaty.txt	simulation/podvodnye-apparaty.md	Подводные аппараты	Юрий Пшенник		Техника - молодежи, 1987-02	game	simulation	classic;magazine;naval	tekhnika-molodezhi	
simulation/poezdka-po-gorodu.txt	simulation/poezdka-po-gorodu.md	Поездка по городу	Г. Славин		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	simulation			
simulation/poligon.txt	simulation/poligon.md	poligon	А. Астафьев		https://lordbss.narod.ru/pmk26.html	game	simulation	classic	lordbss	
simulation/pomoshch-polyarnikam-gaishtut-1988.txt	simulation/pomoshch-polyarnikam-gaishtut-1988.md	Помощь полярникам			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 115-117.	game	simulation	book;classic	gaishtut-1988	
simulation/posadka-gravileta.txt	simulation/posadka-gravileta.md	posadka gravileta	К. Филатов		КЛИП, "Экспресс" N10-12 (строенный) за 1991 г.	game	simulation			
simulation/posadka-na-lunu-1.txt	simulation/posadka-na-lunu-1.md	posadka na lunu 1	автор неизвестен		Посадка на Луну	game	simulation	space		lunar-landing
simulation/posadka-na-lunu-2.txt	simulation/posadka-na-lunu-2.md	posadka na lunu 2	автор неизвестен		Посадка на Луну	game	simulation	space		lunar-landing
simulation/posadka-na-lunu-kibernetika-1986.txt	simulation/posadka-na-lunu-kibernetika-1986.md	Посадка на Луну	коллектив авторов		Кибернетика. Микрокалькуляторы в играх и задачах, 1986, с. 95	game	simulation	book;classic;space	kibernetika-1986	lunar-landing
simulation/prostitutka.txt	simulation/prostitutka.md	prostitutka	С. Андрианов		https://lordbss.narod.ru/pmk178.html	game	simulation	classic	lordbss	
simulation/publichnyy-dom.txt	simulation/publichnyy-dom.md	publichnyy dom	С. Андрианов		https://lordbss.narod.ru/pmk227.html	game	simulation	classic	lordbss	
simulation/raketa-erichware.txt	simulation/raketa-erichware.md	Ракета			https://erichware.com/sovkalk/texty/mk52/52raketa.gif	game	simulation	space		
simulation/rock-star-ate-my-hamster-dolgushin-notebook.txt	simulation/rock-star-ate-my-hamster-dolgushin-notebook.md	ROCK STAR ATE MY HAMSTER	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (91).jpg; Рисунок (92).jpg; Рисунок (93).jpg; Рисунок (94).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript	dolgushin-notebook	
simulation/sadist.txt	simulation/sadist.md	sadist	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk188.html	game	simulation	classic	lordbss	
simulation/samolet-erichware.txt	simulation/samolet-erichware.md	Самолет			https://erichware.com/sovkalk/texty/mk52/52samlet.gif	game	simulation	aviation		
simulation/samolet-tm-1986.txt	simulation/samolet-tm-1986.md	samolet	Владимир Лозовой		Техника-молодежи, 1986-11	game	simulation	aviation;classic;magazine	tekhnika-molodezhi	
simulation/saturn5-first-stage.txt	simulation/saturn5-first-stage.md	Saturn V First Stage (MK61)	darth.righter		https://pmk.arbinada.com/category/01619.html	game	simulation	space		
simulation/shlyukha.txt	simulation/shlyukha.md	shlyukha	А. Беликов		https://lordbss.narod.ru/pmk179.html	game	simulation	classic	lordbss	
simulation/sim-city-dolgushin-notebook.txt	simulation/sim-city-dolgushin-notebook.md	SIM CITY	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (46).jpg; Рисунок (47).jpg; Рисунок (48).jpg; Рисунок (97).jpg: указание авторства	game	simulation	economy;management;manuscript	dolgushin-notebook	
simulation/space-travel-dolgushin-notebook.txt	simulation/space-travel-dolgushin-notebook.md	SPACE TRAVEL	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (42).jpg; Рисунок (43).jpg; Рисунок (44).jpg; Рисунок (45).jpg; Рисунок (46).jpg; Рисунок (97).jpg: указание авторства	game	simulation	manuscript	dolgushin-notebook	
simulation/submarina.txt	simulation/submarina.md	submarina	Сергей Шинкевич	Евгений Кузниченко	https://lordbss.narod.ru/pmk208.html	game	simulation	classic;naval	lordbss	
simulation/tamagotchi.txt	simulation/tamagotchi.md	Tamagotchi	illi4		https://habr.com/ru/articles/125484/	game	simulation			
simulation/termodirizhabl.txt	simulation/termodirizhabl.md	termodirizhabl	Ю. Пшенник		Техника-молодежи, 1986-10	game	simulation	classic;magazine	tekhnika-molodezhi	
simulation/trenazher-dlya-letchikov-gaishtut-1988.txt	simulation/trenazher-dlya-letchikov-gaishtut-1988.md	Тренажер для летчиков			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 125.	trainer	simulation	aviation;book;classic	gaishtut-1988	
simulation/trenazher-dlya-letchikov-renat-notebook-2.txt	simulation/trenazher-dlya-letchikov-renat-notebook-2.md	ТРЕНАЖЁР ДЛЯ ЛЁТЧИКОВ	автор неизвестен		ручная перепечатка пользователя из тетради Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (5).jpg	trainer	simulation	aviation;manuscript	renat-menkov-notebook	
simulation/uchebnyy-polyot-bez-ucheta-topliva.txt	simulation/uchebnyy-polyot-bez-ucheta-topliva.md	Учебный полет — Вариант без учета топлива			https://xvadim.github.io/xbasoft/pmk/fly-1.zip	game	simulation	aviation;space;variant		lunar-landing
simulation/uchebnyy-polyot-modernized.txt	simulation/uchebnyy-polyot-modernized.md	uchebnyy polyot modernized	Сергей Храмов	Сергей Чуприн	Сергей Храмов	game	simulation	aviation;modernized;space		lunar-landing
simulation/uchebnyy-polyot-s-uchetom-topliva.txt	simulation/uchebnyy-polyot-s-uchetom-topliva.md	Учебный полет — Вариант с учетом топлива			https://xvadim.github.io/xbasoft/pmk/fly-2.zip	game	simulation	aviation;space;variant		lunar-landing
simulation/uchebnyy-polyot.txt	simulation/uchebnyy-polyot.md	uchebnyy polyot	Сергей Чуприн	Евгений Кузниченко	https://lordbss.narod.ru/pmk29.html; https://vk.com/wall-115251268_97; тетрадь Александра Долгушина, программа 21	game	simulation	aviation;classic;space	lordbss	lunar-landing
simulation/urozhay-ekstensivnaya-model.txt	simulation/urozhay-ekstensivnaya-model.md	urozhay	В. Алексеев; Android conversion by А. Лаврик		https://github.com/xvadim/pmk61-programms/blob/master/harvest-e.pmk	game	simulation	economy	xvadim	harvest
simulation/urozhay-intensivnaya-model.txt	simulation/urozhay-intensivnaya-model.md	urozhay	В. Алексеев; Android conversion by А. Лаврик		https://github.com/xvadim/pmk61-programms/blob/master/harvest-i.pmk	game	simulation	economy	xvadim	harvest
simulation/vertol-2.txt	simulation/vertol-2.md	Vertol-2	Сергей Тарасов, Станислав Чегодаев		https://lordbss.narod.ru/pmk212.html	game	simulation	aviation;classic	lordbss	helicopter
simulation/vertol-2d.txt	simulation/vertol-2d.md	Vertol-2D	Сергей Тарасов		https://blog.arbinada.com/ru/category/00052.html	game	simulation	aviation		helicopter
simulation/vertol-3.txt	simulation/vertol-3.md	Vertol-3	Сергей Тарасов	Евгений Кузниченко	https://lordbss.narod.ru/pmk213.html	game	simulation	aviation;classic	lordbss	helicopter
simulation/vertol.txt	simulation/vertol.md	Vertol	Сергей Тарасов	Евгений Кузниченко	https://lordbss.narod.ru/pmk211.html	game	simulation	aviation;classic	lordbss	helicopter
simulation/videosalon.txt	simulation/videosalon.md	videosalon	С. Бекетов		https://lordbss.narod.ru/pmk170.html	game	simulation	classic;economy;management	lordbss	
simulation/virus-lordbss.txt	simulation/virus-lordbss.md	virus	Владимир Трофимчук	Евгений Кузниченко	https://lordbss.narod.ru/pmk169.html	game	simulation	classic	lordbss	
simulation/virus.txt	simulation/virus.md	Virus	Александер Крючков	Евгений Кузниченко	https://lordbss.narod.ru/pmk08.html	game	simulation	classic	lordbss	
simulation/vostok-1-atmosphere.txt	simulation/vostok-1-atmosphere.md	Vostok-1 Atmosphere Program	darth.righter		https://pmk.arbinada.com/category/01621.html	game	simulation	space		vostok-1
simulation/vostok-1-carrier.txt	simulation/vostok-1-carrier.md	Vostok-1 Carrier Vehicle	darth.righter		https://pmk.arbinada.com/category/01621.html	game	simulation	space		vostok-1
simulation/yadernyy-reaktor.txt	simulation/yadernyy-reaktor.md	yadernyy reaktor	Андрей Ивушкин	Евгений Кузниченко	https://lordbss.narod.ru/pmk252.html	game	simulation	classic	lordbss	
sports/arctic-race-ii-dolgushin-notebook.txt	sports/arctic-race-ii-dolgushin-notebook.md	ARCTIC RACE II	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (33).jpg; Рисунок (34).jpg; Рисунок (97).jpg: указание авторства	game	sports	manuscript;racing	dolgushin-notebook	
sports/avtogonki-renat-notebook-2.txt	sports/avtogonki-renat-notebook-2.md	АВТОГОНКИ	автор неизвестен		ручная перепечатка пользователя из тетради Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (1).jpg; Рисунок (2).jpg	game	sports	manuscript;racing	renat-menkov-notebook	
sports/avtogonki.txt	sports/avtogonki.md	avtogonki	Михаил Храмов	Евгений Кузниченко	https://lordbss.narod.ru/pmk95.html	game	sports	classic;racing	lordbss	
sports/avtoprobeg-dolgushin-notebook.txt	sports/avtoprobeg-dolgushin-notebook.md	Автопробег	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (5).jpg	game	sports	manuscript;racing	dolgushin-notebook	
sports/avtoralli-1-gaishtut-1988.txt	sports/avtoralli-1-gaishtut-1988.md	Авторалли-1			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 160-161.	game	sports	book;classic;racing	gaishtut-1988	
sports/avtoralli-2-gaishtut-1988.txt	sports/avtoralli-2-gaishtut-1988.md	Авторалли-2			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 163.	game	sports	book;classic;racing	gaishtut-1988	
sports/badminton.txt	sports/badminton.md	badminton	Ю. Байков, Михаил Лялин		https://lordbss.narod.ru/pmk128.html	game	sports	classic	lordbss	
sports/biatlon.txt	sports/biatlon.md	biatlon	Владимир Сивицкий	Евгений Кузниченко	https://lordbss.narod.ru/pmk122.html	game	sports	classic	lordbss	
sports/billiard-gaishtut-1988.txt	sports/billiard-gaishtut-1988.md	Биллиард			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 145-146.	game	sports	book;classic	gaishtut-1988	
sports/boks-2.txt	sports/boks-2.md	boks-2	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk10.html	game	sports	classic	lordbss	
sports/boxing.txt	sports/boxing.md	Boxing	Mikhail Karasev		https://lordbss.narod.ru/pmk00.html; https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", страницы 18-19	game	sports	classic	lordbss	
sports/camel-trophy.txt	sports/camel-trophy.md	Camel Trophy	Павел Меркулов	Евгений Кузниченко	https://lordbss.narod.ru/pmk87.html	game	sports	classic	lordbss	
sports/detskiy-billiard-gaishtut-1988.txt	sports/detskiy-billiard-gaishtut-1988.md	Детский бильярд			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 175.	game	sports	book;classic	gaishtut-1988	
sports/elektronnye-gorodki-gaishtut-1988.txt	sports/elektronnye-gorodki-gaishtut-1988.md	Электронные городки			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 231-232.	game	sports	book;classic	gaishtut-1988	
sports/elektronnye-gorodki.txt	sports/elektronnye-gorodki.md	elektronnye gorodki	А. Зайцев		https://lordbss.narod.ru/pmk129.html	game	sports	classic	lordbss	
sports/fifa-2001-taktic-game-dolgushin-notebook-2.txt	sports/fifa-2001-taktic-game-dolgushin-notebook-2.md	FIFA 2001 TAKTIC GAME	Александр Долгушин		https://vk.com/wall-115251268_126; ручная перепечатка пользователя из второй тетради Александра Долгушина "Мои игры МК-61", программа 60, страница 27	game	sports	manuscript	dolgushin-notebook	
sports/formula-1-dolgushin-notebook.txt	sports/formula-1-dolgushin-notebook.md	FORMULA-1	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (34).jpg; Рисунок (35).jpg; Рисунок (36).jpg; Рисунок (97).jpg: указание авторства	game	sports	manuscript;racing	dolgushin-notebook	
sports/futbol-vratar-dolgushin-notebook.txt	sports/futbol-vratar-dolgushin-notebook.md	Футбол	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (3).jpg; Рисунок (4).jpg	game	sports	manuscript	dolgushin-notebook	
sports/futbol.txt	sports/futbol.md	futbol	Александр Михолап	Евгений Кузниченко	https://lordbss.narod.ru/pmk126.html	game	sports	classic	lordbss	
sports/futbolnyy-match.txt	sports/futbolnyy-match.md	Футбольный матч			https://web.archive.org/web/20091020020922/http://geocities.com/CapeCanaveral/Hall/5525/Random/soccerru.htm	game	sports		geocities-bulatov	
sports/gonki-na-aerosanyakh-renat-notebook.txt	sports/gonki-na-aerosanyakh-renat-notebook.md	Гонки на аэросанях	автор неизвестен		тетрадь Рената Менькова "Мои игры МК-61 (Тетрадь 2)", Рисунок (9).jpg; Рисунок (10).jpg	game	sports	manuscript;racing	renat-menkov-notebook	
sports/gonki-na-zimnem-ozere.txt	sports/gonki-na-zimnem-ozere.md	gonki na zimnem ozere	Игорь Данилов	Евгений Кузниченко	https://lordbss.narod.ru/pmk240.html	game	sports	classic;magazine;racing	tekhnika-molodezhi	
sports/horses-race-dolgushin-notebook.txt	sports/horses-race-dolgushin-notebook.md	HORSES RACE	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (58).jpg; Рисунок (59).jpg; Рисунок (97).jpg: указание авторства	game	sports	manuscript;racing	dolgushin-notebook	
sports/karate-2.txt	sports/karate-2.md	karate-2	Павел Меркулов	Евгений Кузниченко	https://lordbss.narod.ru/pmk40.html	game	sports	classic	lordbss	karate
sports/karate-m.txt	sports/karate-m.md	karate-m	Александр Михолап	Евгений Кузниченко	https://lordbss.narod.ru/pmk31.html	game	sports	classic	lordbss	karate
sports/karate-xm.txt	sports/karate-xm.md	karate-XM	автор неизвестен	Евгений Кузниченко	https://lordbss.narod.ru/pmk50.html	game	sports	classic	lordbss	karate
sports/karate.txt	sports/karate.md	karate	Роман Шубочкин	Евгений Кузниченко	https://lordbss.narod.ru/pmk30.html	game	sports	classic	lordbss	karate
sports/kaskadyor.txt	sports/kaskadyor.md	kaskadyor	Владимир Лазарев	Евгений Кузниченко	https://lordbss.narod.ru/pmk89.html	game	sports	classic	lordbss	
sports/kendo.txt	sports/kendo.md	kendo	С. Ефремов, Михаил Лялин		https://lordbss.narod.ru/pmk17.html	game	sports	classic	lordbss	
sports/mikrovoleybol-1-gaishtut-1988.txt	sports/mikrovoleybol-1-gaishtut-1988.md	Микроволейбол-1			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 151-153.	game	sports	book;classic	gaishtut-1988	
sports/mikrovoleybol-2-gaishtut-1988.txt	sports/mikrovoleybol-2-gaishtut-1988.md	Микроволейбол-2			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 155-156.	game	sports	book;classic	gaishtut-1988	
sports/moto.txt	sports/moto.md	moto	Сергей Устюгов	Евгений Кузниченко	https://lordbss.narod.ru/pmk98.html	game	sports	classic;racing	lordbss	
sports/new-rally.txt	sports/new-rally.md	New Rally	Сергей Чурсанов	Евгений Кузниченко	https://lordbss.narod.ru/pmk94.html	game	sports	classic;racing	lordbss	
sports/nochnaya-trassa.txt	sports/nochnaya-trassa.md	Ночная трасса	Сергей Тарасов		https://old.computerra.ru/hitech/206244/	game	sports	racing		
sports/obgon.txt	sports/obgon.md	obgon	Евгений Кузниченко	Евгений Кузниченко	https://lordbss.narod.ru/pmk86.html	game	sports	classic;racing	lordbss	
sports/popast-v-tsel-gaishtut-1988.txt	sports/popast-v-tsel-gaishtut-1988.md	Попасть в цель			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 133-135.	game	sports	book;classic	gaishtut-1988	
sports/professional-box.txt	sports/professional-box.md	Professional Box	автор неизвестен	Евгений Кузниченко	https://lordbss.narod.ru/pmk20.html	game	sports	classic	lordbss	
sports/rally.txt	sports/rally.md	Rally	illi4		https://habr.com/ru/articles/125484/; https://github.com/xvadim/pmk61-programms/blob/master/rally.pmk	game	sports	classic;magazine;racing	tekhnika-molodezhi	
sports/regata.txt	sports/regata.md	Регата	Г. Гурьянов		А. Б. Бойко, Игры с микрокалькулятором, Математика, кибернетика, 1987, № 11	game	sports	naval		
sports/rybalka.txt	sports/rybalka.md	rybalka	А. Лотохов		https://lordbss.narod.ru/pmk186.html	game	sports	classic	lordbss	
sports/sailing-regatta.txt	sports/sailing-regatta.md	Sailing Regatta	L. M. Fink		Финк Л.М., Папа, мама, я и микрокалькулятор (1988)	game	sports	book;classic	fink-1988	
sports/ski-98-dolgushin-notebook.txt	sports/ski-98-dolgushin-notebook.md	SKi-'98	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (40).jpg; Рисунок (41).jpg; Рисунок (42).jpg; Рисунок (97).jpg: указание авторства	game	sports	manuscript	dolgushin-notebook	
sports/smeshannyy-marafon-dolgushin-notebook.txt	sports/smeshannyy-marafon-dolgushin-notebook.md	Смешанный марафон	автор неизвестен		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (4).jpg; Рисунок (5).jpg	game	sports	manuscript	dolgushin-notebook	
sports/soccer-manager-dolgushin-notebook.txt	sports/soccer-manager-dolgushin-notebook.md	SOCCER MANAGER	Александр Долгушин		https://vk.com/wall-115251268_97; тетрадь Александра Долгушина "Мои игры МК-61", Рисунок (94).jpg; Рисунок (95).jpg; Рисунок (96).jpg; Рисунок (97).jpg: указание авторства	game	sports	economy;management;manuscript	dolgushin-notebook	
sports/sorevnovanie-yunykh-kartingistov-1-gaishtut-1988.txt	sports/sorevnovanie-yunykh-kartingistov-1-gaishtut-1988.md	Соревнование юных картингистов-1			А. Г. Гайштут, Калькулятор - твой помощник и соперник в играх, 1988, с. 109-110.	game	sports	book;classic;racing	gaishtut-1988	
